campaign,campaign_fingerprint,execution_id,case_id,sequence,width,height,qp,gop,implementation,operation,mode,repeat,frames,timed_frames,warmup_frames,codec_seconds,throughput_fps,initialization_seconds,process_seconds,process_fps,process_peak_rss_mib,file_bytes,entropy_bytes,file_bpp,entropy_bpp,pooled_psnr_yuv_db
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,1352bfd7-ad37-4410-a1cf-ce3a1f5e9cf5-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,decode,throughput,5,100,100,10,2.24213552,44.60033709291577,0.950806288,3.6331687259998944,27.524182756604215,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,1352bfd7-ad37-4410-a1cf-ce3a1f5e9cf5-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,encode,throughput,5,100,100,10,2.393163814,41.78568947725198,0.921532063,3.7539340419998553,26.63872057451665,,228925,219717,0.008831983024691358,0.008476736111111112,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e7d40b3b-a918-48e4-8a97-71a3a626b448-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,decode,throughput,6,100,100,10,2.225445201,44.934829199597985,0.905084881,3.556851701000596,28.114751023178304,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e7d40b3b-a918-48e4-8a97-71a3a626b448-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,encode,throughput,6,100,100,10,2.392161976,41.80318933386474,0.922658441,3.7693371519999346,26.529863466031955,,228925,219717,0.008831983024691358,0.008476736111111112,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,009ced03-7d74-4916-bb67-0e11ce4f272f-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,decode,throughput,7,100,100,10,2.232065616,44.801550314280725,0.899846408,3.5475846610006556,28.188192687639294,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,009ced03-7d74-4916-bb67-0e11ce4f272f-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,encode,throughput,7,100,100,10,2.391803983,41.80944622166389,0.92494188,3.779632314999617,26.457600016579956,,228925,219717,0.008831983024691358,0.008476736111111112,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,22127835-9b43-4c8f-94a7-c14b52cc26dc-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,decode,throughput,8,100,100,10,2.23690421,44.704641152246744,0.935424205,3.591017101000034,27.847263654676496,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,22127835-9b43-4c8f-94a7-c14b52cc26dc-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,encode,throughput,8,100,100,10,2.390286251,41.83599347490871,0.888171592,3.6993904109986033,27.031480565741713,,228925,219717,0.008831983024691358,0.008476736111111112,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,896d6bf1-3ec4-4a4d-9721-23646a1f9ab7-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,decode,throughput,9,100,100,10,2.237095004,44.70082844993024,0.897708529,3.56989146199885,28.01205612677314,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,896d6bf1-3ec4-4a4d-9721-23646a1f9ab7-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,nvcr,encode,throughput,9,100,100,10,2.392843283,41.79128683873778,0.925224017,3.7408797799998865,26.73167967990755,,228925,219717,0.008831983024691358,0.008476736111111112,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6bc50bd9-1018-48aa-a294-8b3f39c6c1d5-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,0,100,100,10,2.283921863992873,43.784334996983965,1.5614268879999145,5.710086572000364,,1281.3125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6bc50bd9-1018-48aa-a294-8b3f39c6c1d5-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,0,100,100,10,4.930466632999014,20.282055927670648,1.5492428750003455,8.68188409999857,,1290.9609375,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,de186e00-2be9-458a-afa9-771763364a1c-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,1,100,100,10,2.2811696350036073,43.83716075540426,1.5551271460008138,5.715083722998315,,1281.13671875,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,de186e00-2be9-458a-afa9-771763364a1c-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,1,100,100,10,4.925350320994767,20.303124343001684,1.5505757089995313,8.666148616999635,,1287.49609375,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,26bea735-f6c2-4684-88c9-3c3c907252a3-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,2,100,100,10,2.2832148949928524,43.79789226993154,1.5601641590001236,5.716093106000699,,1280.9296875,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,26bea735-f6c2-4684-88c9-3c3c907252a3-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,2,100,100,10,5.1031946030107065,19.595568615197134,1.5623565100013366,8.862963158999264,,1287.4375,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,80dfef39-e547-430f-8595-c3925b2c508a-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,3,100,100,10,2.2812771989974863,43.83509379918639,1.5501150070012955,5.704304040998977,,1281.00390625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,80dfef39-e547-430f-8595-c3925b2c508a-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,3,100,100,10,4.943114679004793,20.230159827109897,1.5586688919993321,8.691121219000706,,1289.2734375,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,dfaf8a4e-3249-43b5-bc6c-bc8ea29fe428-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,4,100,100,10,2.282806883991725,43.80572036174151,1.5555384079998475,5.746518445001129,,1281.31640625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,dfaf8a4e-3249-43b5-bc6c-bc8ea29fe428-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,4,100,100,10,4.921100929981549,20.320656174872425,1.5520628690010199,8.676756507999016,,1288.89453125,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,8143b4e6-8ba3-413c-8176-ca1a83c39ce4-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,5,100,100,10,2.279256606980198,43.87395420671421,1.5378140949978842,5.738653774998966,,1280.90625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,8143b4e6-8ba3-413c-8176-ca1a83c39ce4-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,5,100,100,10,4.928985472997738,20.28815068492816,1.5516759179990913,8.667575715997373,,1290.84765625,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e804efe9-e2d7-48d3-9b56-a54096326deb-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,6,100,100,10,2.2807372500101337,43.845471458650344,1.54624291899745,5.695721771997341,,1281.19140625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e804efe9-e2d7-48d3-9b56-a54096326deb-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,6,100,100,10,4.896709611006372,20.421876718037193,1.5588265669975954,8.661732723998284,,1286.5703125,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,48380063-5a29-463a-9ef4-452fb07ef5fc-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,7,100,100,10,2.2783458970079664,43.8914916875988,1.5987129080021987,5.757236024001031,,1281.13671875,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,48380063-5a29-463a-9ef4-452fb07ef5fc-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,7,100,100,10,4.93524562400853,20.262416021105246,1.5504212980013108,8.676409405998129,,1291.11328125,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,fca3fcae-11ce-4eca-b029-67051c1b6d80-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,8,100,100,10,2.2777335069913534,43.903292326804944,1.5497942360016168,5.746735335000267,,1281.20703125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,fca3fcae-11ce-4eca-b029-67051c1b6d80-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,8,100,100,10,4.916235275999497,20.340767759465997,1.5612369970003783,8.675434820997907,,1286.03515625,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6c8e7b16-44b6-4d28-b9ac-e028e91aa6ba-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,memory,9,100,100,10,2.2848160269932123,43.767199992727065,1.5447337279983913,5.755234004998783,,1281.109375,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6c8e7b16-44b6-4d28-b9ac-e028e91aa6ba-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,memory,9,100,100,10,4.987526218006678,20.050019915477485,1.5619182589980483,8.747683781999513,,1289.76171875,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,5942ad26-8a37-4051-8a9a-28ae324948f6-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,quality,0,100,100,10,2.2908960559943807,43.65104201840107,1.5451929730006668,5.7898123519989895,,,,,,,34.88585539711869
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,5942ad26-8a37-4051-8a9a-28ae324948f6-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,quality,0,100,100,10,4.918785329999082,20.33022246165369,1.5431071019993396,8.651115519001905,,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,5c5f72dd-337e-47d6-8028-d0b921eb2df5-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,0,100,100,10,2.2861177629979466,43.74227855561692,1.5578446600000007,5.700498357000015,17.542325905103272,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,5c5f72dd-337e-47d6-8028-d0b921eb2df5-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,0,100,100,10,4.960355348000348,20.15984601593365,1.5548697570000058,8.702813413000058,11.490537054445216,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,41bba52e-c801-4d40-a5dd-7fcda54723da-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,1,100,100,10,2.281771081002262,43.8256058342519,1.5643405979999443,5.717034655000134,17.491585417020296,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,41bba52e-c801-4d40-a5dd-7fcda54723da-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,1,100,100,10,4.98173757800123,20.07331747894315,1.5683167330003016,8.738724110000021,11.443318125304652,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,a4e31a7a-21fe-4827-ac12-1d4c2cb8a778-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,2,100,100,10,2.2854747650007994,43.75458505662609,1.5586736650002422,5.6963224510000146,17.55518597484673,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,a4e31a7a-21fe-4827-ac12-1d4c2cb8a778-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,2,100,100,10,4.988303800002086,20.04689449747591,1.5633220989998335,8.758785826999883,11.417107573488032,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,949b1145-d015-4f6f-b82b-af463fcc6a95-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,3,100,100,10,2.2827719279998746,43.80639115692047,1.5679705629995624,5.716938096000376,17.49188084963889,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,949b1145-d015-4f6f-b82b-af463fcc6a95-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,3,100,100,10,4.965456765999988,20.13913416480248,1.5684529029999794,8.715265358999659,11.474119935629595,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,7669fb7f-8ae4-4e65-a58b-9be43c7273fc-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,4,100,100,10,2.286953476003873,43.72629397548385,1.5594175930000347,5.718267740000556,17.487813538438875,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,7669fb7f-8ae4-4e65-a58b-9be43c7273fc-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,4,100,100,10,4.930656490997535,20.281274954477453,1.5437636520000524,8.667848013000366,11.536888954445926,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,34861757-a327-4e6b-b1bd-9b3b990038cf-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,5,100,100,10,2.2826645530049063,43.80845177989894,1.5575960850001138,5.709430164999503,17.5148827658896,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,34861757-a327-4e6b-b1bd-9b3b990038cf-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,5,100,100,10,4.946436566003285,20.21657382352724,1.5728996759999063,8.706813077000334,11.48525862627706,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,534ab64d-a1cc-40f6-810c-708c8a809807-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,6,100,100,10,2.2858529859959162,43.74734535100966,1.5597427459997562,5.716643921000468,17.492780971129477,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,534ab64d-a1cc-40f6-810c-708c8a809807-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,6,100,100,10,4.964674723996723,20.142306507342898,1.5446281289996477,8.705755920999763,11.486653302418345,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,da5a3b35-818f-48cf-8dd5-dd521abb8ae6-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,7,100,100,10,2.288315030994454,43.70027668635384,1.5453887330004363,5.70776202199977,17.52000164242377,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,da5a3b35-818f-48cf-8dd5-dd521abb8ae6-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,7,100,100,10,5.057458790996861,19.772776038831406,1.565304059000482,8.811986239000362,11.348179319370349,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,370411c7-4c38-4344-a781-aba9aba3632b-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,8,100,100,10,2.285335166989171,43.7572577731544,1.5917580160003126,5.733886299000005,17.44017840350969,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,370411c7-4c38-4344-a781-aba9aba3632b-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,8,100,100,10,4.938895802990373,20.24744072135569,1.5505355879995477,8.706981827999698,11.485036029180911,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,19f3ac14-586c-4972-89b0-03755d40fc2e-decode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,decode,throughput,9,100,100,10,2.283149668992337,43.79914350693215,1.5663379540001188,5.717865538999831,17.48904365062981,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,19f3ac14-586c-4972-89b0-03755d40fc2e-encode,basketball-1080p-q21-g30,basketball-1080p,1920,1080,21,30,python,encode,throughput,9,100,100,10,4.92860031600685,20.28973614988118,1.5464938540008006,8.655297074001282,11.553618454111675,,219491,219079,0.008468016975308641,0.008452121913580246,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,05267645-a9b9-4be6-a0dd-2a9e4fc6f1ad-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,0,100,100,10,2.123072541,47.101546493978226,0.929852024,3.482424600999366,,463.109375,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,05267645-a9b9-4be6-a0dd-2a9e4fc6f1ad-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,0,100,100,10,2.273273709,43.9894235366798,0.925752323,3.6500419130006776,,460.81640625,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,f1c88ed0-d6ed-4ffe-abc3-4be626b4de3e-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,1,100,100,10,2.124644536,47.066696713543806,0.925416863,3.4749462970012246,,463.03515625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,f1c88ed0-d6ed-4ffe-abc3-4be626b4de3e-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,1,100,100,10,2.269592737,44.06076842322923,0.926934271,3.6387428809994162,,460.96875,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,4cdf9272-8be4-4e4f-9833-b79b5d9cfbc0-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,2,100,100,10,2.120742126,47.15330486154543,0.92619449,3.465805593001278,,463.1953125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,4cdf9272-8be4-4e4f-9833-b79b5d9cfbc0-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,2,100,100,10,2.26830062,44.085867242764316,0.898579818,3.5892373229999066,,460.97265625,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,07aec62e-3b4b-438b-aa93-58e4558db0c0-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,3,100,100,10,2.123928427,47.08256583826965,0.929930445,3.4760530470011872,,462.8828125,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,07aec62e-3b4b-438b-aa93-58e4558db0c0-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,3,100,100,10,2.267116533,44.10889274742015,0.92841504,3.6093474429999333,,460.9609375,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6a565664-15b0-4ac9-b00b-83421b023fcb-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,4,100,100,10,2.129257331,46.964732042526435,0.92892433,3.4934702690006816,,462.890625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6a565664-15b0-4ac9-b00b-83421b023fcb-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,4,100,100,10,2.267969033,44.092312789528286,0.894139116,3.6231247630003054,,460.9453125,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,bc5bb2d5-0690-49d6-98dd-b8d4e7aa31c6-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,5,100,100,10,2.124909446,47.060828962967484,0.921843188,3.4776742840003863,,462.98046875,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,bc5bb2d5-0690-49d6-98dd-b8d4e7aa31c6-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,5,100,100,10,2.271656212,44.02074551234956,0.959362728,3.6505553189999773,,461.015625,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,cac8ae5f-6c6a-4657-aab5-0be20cc95d98-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,6,100,100,10,2.125556376,47.046505625122975,0.952674697,3.4964650369984156,,463.00390625,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,cac8ae5f-6c6a-4657-aab5-0be20cc95d98-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,6,100,100,10,2.270274983,44.0475276117686,0.917098608,3.6205406850021973,,460.9375,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,9bb99ff3-ad06-451b-af2e-3b96eebb01cb-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,7,100,100,10,2.127119805,47.01192653321189,0.888977928,3.4151585580002575,,462.87109375,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,9bb99ff3-ad06-451b-af2e-3b96eebb01cb-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,7,100,100,10,2.268163165,44.08853893013469,0.926406925,3.6229294590011705,,460.87109375,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6a335f66-2e56-470a-b0b0-e456077e806d-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,8,100,100,10,2.12284994,47.10648553896372,0.906763342,3.4258179669996025,,463.0234375,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,6a335f66-2e56-470a-b0b0-e456077e806d-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,8,100,100,10,2.269551229,44.061574254070294,0.923699185,3.6172432599996682,,460.92578125,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e9167f72-054a-4358-89dd-d9ba93065067-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,memory,9,100,100,10,2.123215118,47.09838355625348,0.897478131,3.4272454169986304,,462.921875,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,e9167f72-054a-4358-89dd-d9ba93065067-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,memory,9,100,100,10,2.268033158,44.09106615010079,0.925184942,3.6173939670006803,,460.671875,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,9aac4285-72a5-4d22-9c0b-7d8dcf559b0a-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,quality,0,100,100,10,2.117847243,47.21775866060421,0.90414082,3.5296024810013478,,,,,,,34.54735553536218
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,9aac4285-72a5-4d22-9c0b-7d8dcf559b0a-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,quality,0,100,100,10,2.265855346,44.133443989058605,0.923435136,3.608540149001783,,,186465,177257,0.007193865740740741,0.006838618827160494,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,aabab7bd-5e98-4d82-9705-58cee945f110-decode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,decode,throughput,0,100,100,10,2.121329307,47.14025289238132,0.9153972,3.4282793200000015,29.1691518297873,,,,,,
full,a6cc2b4f3c254003fbd2c4278a59d4682682813b179d6c1fa83cfa38036a993e,aabab7bd-5e98-4d82-9705-58cee945f110-encode,basketball-1080p-q21-g100,basketball-1080p,1920,1080,21,100,nvcr,encode,throughput,0,100,100,10,2.269665213,44.05936145438027,0.919839763,3.6774679730000344,27.19262294986656,,186465,177257,0.007193865740740741,0.006838618827160494,
